measure,hu33_samples,notes_ticks
10.390000,561834,37018
10.395000,562275,37037
10.400000,562716,37056
10.405000,563157,37075
10.410000,563598,37094
10.415000,564039,37114
10.420000,564480,37133
10.425000,564921,37152
10.430000,565362,37171
10.445000,565803,37248
10.450000,566244,37267
10.455000,566685,37286
10.460000,567126,37306
10.465000,567567,37325
10.470000,568008,37344
10.475000,568449,37363
10.480000,568890,37382
10.485000,569331,37402
10.490000,569772,37421
10.495000,570213,37440
10.500000,570654,37459
10.505000,571095,37478
10.510000,571536,37498
10.515000,571977,37517
10.520000,572418,37536
10.525000,572859,37555
10.530000,573300,37574
10.535000,573741,37594
10.540000,574182,37613
10.545000,574623,37632
10.550000,575064,37651
10.555000,575505,37670
10.560000,575946,37690
10.565000,576387,37709
10.570000,576828,37728
10.575000,577269,37747
10.580000,577710,37766
10.585000,578151,37786
10.590000,578592,37805
10.595000,579033,37824
10.600000,579474,37843
10.605000,579915,37862
10.610000,580356,37882
10.615000,580797,37901
10.620000,581238,37920
10.720000,581679,38285
10.725000,582120,38304
10.730000,582561,38323
10.735000,583002,38342
10.740000,583443,38362
10.745000,583884,38381
10.750000,584325,38400
10.755000,584766,38419
10.760000,585207,38438
10.765000,585648,38458
10.770000,586089,38477
10.775000,586530,38496
10.780000,586971,38515
10.785000,587412,38534
10.790000,587853,38554
10.795000,588294,38573
10.800000,588735,38592
10.805000,589176,38611
10.810000,589617,38630
10.815000,590058,38650
10.820000,590499,38669
10.825000,590940,38688
10.830000,591381,38707
10.835000,591822,38726
10.840000,592263,38746
10.845000,592704,38765
10.850000,593145,38784
10.855000,593586,38803
10.860000,594027,38822
10.865000,594468,38842
10.870000,594909,38861
10.965000,595350,39226
10.970000,595791,39245
10.975000,596232,39264
10.980000,596673,39283
10.985000,597114,39302
10.990000,597555,39322
10.995000,597996,39341
11.000000,598437,39360
11.005000,598878,39379
11.010000,599319,39398
11.050000,599760,39552
11.110000,600201,39763
11.115000,600642,39782
11.120000,601083,39802
11.125000,601524,39821
11.130000,601965,39840
11.135000,602406,39859
11.140000,602847,39878
11.145000,603288,39898
11.150000,603729,39917
11.155000,604170,39936
11.160000,604611,39955
11.165000,605052,39974
11.170000,605493,39994
11.175000,605934,40013
11.180000,606375,40032
11.185000,606816,40051
11.190000,607257,40070
11.195000,607698,40090
11.200000,608139,40109
11.205000,608580,40128
11.210000,609021,40147
11.215000,609462,40166
11.220000,609903,40186
11.225000,610344,40205
11.230000,610785,40224
11.235000,611226,40243
11.240000,611667,40262
11.245000,612108,40282
11.250000,612549,40301
11.255000,612990,40320
11.260000,613431,40339
11.265000,613872,40358
11.270000,614313,40378
11.275000,614754,40397
11.280000,615195,40416
11.285000,615636,40435
11.290000,616077,40454
11.295000,616518,40474
11.300000,616959,40493
11.305000,617400,40512
11.310000,617841,40531
11.315000,618282,40550
11.320000,618723,40570
11.325000,619164,40589
11.330000,619605,40608
11.335000,620046,40627
11.340000,620487,40646
11.345000,620928,40666
11.350000,621369,40685
11.355000,621810,40704
11.360000,622251,40723
11.365000,622692,40742
11.370000,623133,40762
11.375000,623574,40781
11.380000,624015,40800
11.385000,624456,40819
11.390000,624897,40838
11.395000,625338,40858
11.400000,625779,40877
11.405000,626220,40896
11.500000,626661,41280
11.530000,627102,41395
11.535000,627543,41414
11.540000,627984,41434
11.545000,628425,41453
11.550000,628866,41472
11.555000,629307,41491
11.560000,629748,41510
11.565000,630189,41530
11.570000,630630,41549
11.575000,631071,41568
11.580000,631512,41587
11.585000,631953,41606
11.590000,632394,41626
11.595000,632835,41645
11.600000,633276,41664
11.605000,633717,41683
11.610000,634158,41702
11.615000,634599,41722
11.620000,635040,41741
11.700000,635481,42048
11.705000,635922,42067
11.710000,636363,42086
11.715000,636804,42106
11.720000,637245,42125
11.725000,637686,42144
11.730000,638127,42163
11.735000,638568,42182
11.740000,639009,42202
11.745000,639450,42221
11.750000,639891,42240
11.755000,640332,42259
11.760000,640773,42278
11.765000,641214,42298
11.770000,641655,42317
11.775000,642096,42336
11.780000,642537,42355
11.785000,642978,42374
11.790000,643419,42394
11.795000,643860,42413
11.800000,644301,42432
11.805000,644742,42451
11.810000,645183,42470
11.815000,645624,42490
11.820000,646065,42509
11.825000,646506,42528
11.830000,646947,42547
11.945000,647388,43718
11.950000,647829,43738
11.955000,648270,43757
11.960000,648711,43776
11.965000,649152,43795
11.970000,649593,43814
11.975000,650034,43834
11.980000,650475,43853
11.985000,650916,43872
11.990000,651357,43891
11.995000,651798,43910
12.000000,652239,43930
12.005000,652680,43949
12.010000,653121,43968
12.015000,653562,43987
12.020000,654003,44006
12.025000,654444,44026
12.030000,654885,44045
12.035000,655326,44064
12.040000,655767,44083
12.045000,656208,44102
12.050000,656649,44122
12.055000,657090,44141
12.115000,657531,44160
12.120000,657972,44179
12.125000,658413,44198
12.130000,658854,44218
12.135000,659295,44237
12.140000,659736,44256
12.145000,660177,44275
12.150000,660618,44294
12.155000,661059,44301
12.160000,661500,44307
12.165000,661941,44314
12.170000,662382,44333
12.175000,662823,44352
12.180000,663264,44371
12.185000,663705,44390
12.190000,664146,44410
12.195000,664587,44429
12.200000,665028,44448
12.205000,665469,44467
12.210000,665910,44486
12.215000,666351,44506
12.220000,666792,44525
12.225000,667233,44544
12.230000,667674,44563
12.235000,668115,44582
12.240000,668556,44602
12.245000,668997,44621
12.250000,669438,44640
12.255000,669879,44659
12.260000,670320,44678
12.265000,670761,44698
12.270000,671202,44717
12.275000,671643,44736
12.280000,672084,44755
12.285000,672525,44774
12.290000,672966,44794
12.295000,673407,44813
12.300000,673848,44832
12.305000,674289,44851
12.310000,674730,44870
12.315000,675171,44890
12.320000,675612,44909
12.325000,676053,44928
12.330000,676494,44947
12.335000,676935,44966
12.340000,677376,44986
12.345000,677817,45005
12.346250,678258,45010
12.347500,678699,45014
12.348750,679140,45019
12.350000,679581,45024
12.355000,680022,45043
12.360000,680463,45062
12.365000,680904,45082
12.370000,681345,45101
12.375000,681786,45120
12.380000,682227,45139
12.385000,682668,45158
12.387500,683109,45178
12.390000,683550,45197
12.395000,683991,45216
12.396000,684432,45235
12.397000,684873,45254
12.398000,685314,45274
12.399000,685755,45293
12.400000,686196,45312
12.405000,686637,45331
12.410000,687078,45350
12.415000,687519,45370
12.420000,687960,45389
12.421250,688401,45408
12.422500,688842,45427
12.423750,689283,45446
12.425000,689724,45466
12.430000,690165,45485
12.435000,690606,45504
12.440000,691047,45523
12.445000,691488,45542
12.450000,691929,45562
12.455000,692370,45581
12.460000,692811,45600
12.465000,693252,45619
12.470000,693693,45638
12.475000,694134,45658
12.480000,694575,45677
12.485000,695016,45696
12.490000,695457,45715
12.495000,695898,45734
12.500000,696339,46080
12.505000,696780,46099
12.510000,697221,46118
12.515000,697662,46138
12.520000,698103,46157
12.525000,698544,46176
12.530000,698985,46195
12.535000,699426,46214
12.540000,699867,46234
12.545000,700308,46253
12.550000,700749,46272
12.555000,701190,46291
12.560000,701631,46310
12.565000,702072,46330
12.570000,702513,46349
12.575000,702954,46368
12.580000,703395,46387
12.585000,703836,46406
12.590000,704277,46426
12.595000,704718,46445
12.600000,705159,46464
12.605000,705600,46483
12.610000,706041,46502
12.615000,706482,46522
12.620000,706923,46982
12.995000,707364,47002
13.050000,707805,47021
13.100000,708246,47424
13.105000,708687,47443
13.110000,709128,47462
13.115000,709569,47482
13.120000,710010,47501
13.125000,710451,47520
13.130000,710892,47539
13.135000,711333,47558
13.140000,711774,47578
13.145000,712215,47597
13.150000,712656,47616
13.155000,713097,47635
13.160000,713538,47654
13.165000,713979,47674
13.170000,714420,47693
13.175000,714861,47712
13.180000,715302,47731
13.185000,715743,47750
13.190000,716184,47770
13.195000,716625,47789
13.200000,717066,47808
13.205000,717507,47827
13.210000,717948,47846
13.215000,718389,47866
13.220000,718830,47885
13.225000,719271,47904
13.230000,719712,47923
13.235000,720153,47942
13.240000,720594,47962
13.245000,721035,47981
13.250000,721476,48000
13.255000,721917,48019
13.260000,722358,48038
13.265000,722799,48058
13.270000,723240,48077
13.275000,723681,48096
13.280000,724122,48115
13.285000,724563,48134
13.290000,725004,48154
13.295000,725445,48173
13.300000,725886,48192
13.305000,726327,48211
13.310000,726768,48230
13.315000,727209,48250
13.320000,727650,48269
13.355000,728091,48461
13.360000,728532,48480
13.365000,728973,48499
13.370000,729414,48518
13.375000,729855,48538
13.380000,730296,48557
13.385000,730737,48576
13.390000,731178,48595
13.395000,731619,48614
13.400000,732060,48634
13.405000,732501,48653
13.410000,732942,48672
13.415000,733383,48691
13.420000,733824,48710
13.425000,734265,48730
13.430000,734706,48749
13.435000,735147,48768
13.440000,735588,48787
13.470000,736029,48845
13.475000,736470,48864
13.480000,736911,48883
13.485000,737352,48902
13.490000,737793,48922
13.495000,738234,48941
13.500000,738675,48960
13.505000,739116,48979
13.510000,739557,48998
13.515000,739998,49018
13.520000,740439,49037
13.525000,740880,49056
13.530000,741321,49075
13.535000,741762,49094
13.540000,742203,49114
13.545000,742644,49133
13.550000,743085,49152
13.555000,743526,49171
13.560000,743967,49190
13.565000,744408,49210
13.570000,744849,49229
13.575000,745290,49248
13.580000,745731,49267
13.585000,746172,49286
13.590000,746613,49306
13.595000,747054,49325
13.600000,747495,49344
13.605000,747936,49363
13.610000,748377,49382
13.615000,748818,49402
13.620000,749259,49421
13.625000,749700,49440
13.745000,750141,49901
13.800000,750582,50112
13.850000,751023,50304
13.855000,751464,50323
13.860000,751905,50342
13.865000,752346,50362
13.870000,752787,50381
13.875000,753228,50400
13.880000,753669,50419
13.885000,754110,50438
13.890000,754551,50458
13.895000,754992,50477
13.900000,755433,50496
13.905000,755874,50515
13.910000,756315,50534
13.915000,756756,50554
13.920000,757197,50573
13.925000,757638,50592
13.930000,758079,50611
13.935000,758520,50630
13.940000,758961,50650
13.945000,759402,50669
13.950000,759843,50688
13.955000,760284,50707
13.960000,760725,50726
13.965000,761166,50746
13.970000,761607,50765
13.975000,762048,50784
13.980000,762489,50803
13.985000,762930,50822
13.990000,763371,50842
13.995000,763812,50861
14.000000,764253,50880
14.005000,764694,50899
14.010000,765135,50918
14.015000,765576,50938
14.020000,766017,50957
14.025000,766458,50976
14.030000,766899,50995
14.035000,767340,51014
14.040000,767781,51034
14.045000,768222,51053
14.050000,768663,51072
14.055000,769104,51091
14.060000,769545,51110
14.065000,769986,51130
14.070000,770427,51149
14.075000,770868,51168
14.080000,771309,51187
14.085000,771750,51206
14.090000,772191,51226
14.095000,772632,51245
14.100000,773073,51264
14.105000,773514,51283
14.110000,773955,51302
14.115000,774396,51322
14.120000,774837,51341
14.125000,775278,51360
14.130000,775719,51379
14.235000,776160,51782
14.240000,776601,51802
14.245000,777042,51821
14.250000,777483,51840
14.255000,777924,51859
14.260000,778365,51878
14.300000,778806,52032
14.305000,779247,52051
14.310000,779688,52070
14.315000,780129,52090
14.320000,780570,52109
14.325000,781011,52128
14.330000,781452,52147
14.335000,781893,52166
14.340000,782334,52186
14.345000,782775,52205
14.350000,783216,52224
14.355000,783657,52243
14.360000,784098,52262
14.365000,784539,52282
14.370000,784980,52301
14.375000,785421,52320
14.380000,785862,52339
14.385000,786303,52358
14.390000,786744,52378
14.395000,787185,52397
14.400000,787626,52416
14.405000,788067,52435
14.410000,788508,52454
14.415000,788949,52474
14.420000,789390,52493
14.425000,789831,52512
14.430000,790272,52531
14.435000,790713,52550
14.440000,791154,52570
14.445000,791595,52589
14.450000,792036,52608
14.455000,792477,52627
14.460000,792918,52646
14.465000,793359,52666
14.470000,793800,52685
14.630000,794241,52704
14.635000,794682,52723
14.640000,795123,52728
14.645000,795564,52733
14.650000,796005,52738
14.655000,796446,52742
14.660000,796887,52762
14.665000,797328,52781
14.670000,797769,52800
14.675000,798210,52819
14.680000,798651,52838
14.685000,799092,52858
14.690000,799533,52877
14.695000,799974,52896
14.700000,800415,52915
14.705000,800856,52934
14.710000,801297,52954
14.715000,801738,52973
14.720000,802179,52992
14.725000,802620,53664
14.730000,803061,53683
14.735000,803502,53702
14.740000,803943,53722
14.745000,804384,53741
14.750000,804825,53760
14.755000,805266,53779
14.760000,805707,53798
14.765000,806148,53818
14.770000,806589,53837
14.775000,807030,53856
14.780000,807471,53875
14.785000,807912,53894
14.790000,808353,53914
14.795000,808794,53933
14.800000,809235,53952
14.805000,809676,53971
14.810000,810117,53990
14.815000,810558,54010
14.820000,810999,54029
14.825000,811440,54048
14.830000,811881,54067
14.835000,812322,54086
14.840000,812763,54106
14.845000,813204,54125
14.850000,813645,54144
14.855000,814086,54163
14.860000,814527,54182
14.865000,814968,54202
14.870000,815409,54221
14.875000,815850,54240
14.880000,816291,54259
14.885000,816732,54278
14.890000,817173,54298
14.895000,817614,54317
14.900000,818055,54336
14.965000,818496,54586
14.970000,818937,54605
14.975000,819378,54624
14.980000,819819,54643
14.985000,820260,54662
14.990000,820701,54682
14.995000,821142,54701
15.000000,821583,54720
15.005000,822024,54739
15.010000,822465,54758
15.015000,822906,54778
15.020000,823347,54797
15.025000,823788,54816
15.030000,824229,54835
15.035000,824670,54854
15.040000,825111,54874
15.045000,825552,54893
15.050000,825993,54912
15.055000,826434,54931
15.060000,826875,54950
15.065000,827316,54970
15.070000,827757,54989
15.075000,828198,55008
15.080000,828639,55027
15.200000,829080,55488
15.205000,829521,55507
15.210000,829962,55526
15.215000,830403,55546
15.220000,830844,55565
15.225000,831285,55584
15.230000,831726,55603
15.235000,832167,55622
15.240000,832608,55642
15.245000,833049,55661
15.250000,833490,55680
15.255000,833931,55699
15.260000,834372,55718
15.265000,834813,55738
15.270000,835254,55757
15.275000,835695,55776
15.280000,836136,55795
15.285000,836577,55814
15.290000,837018,55834
15.295000,837459,55853
15.300000,837900,55872
15.340000,838341,55891
15.345000,838782,55910
15.350000,839223,55930
15.355000,839664,55949
15.360000,840105,55968
15.365000,840546,55987
15.370000,840987,56006
15.385000,841428,56198
15.390000,841869,56256
15.420000,842310,56333
15.425000,842751,56352
15.430000,843192,56371
15.435000,843633,56390
15.440000,844074,56410
15.445000,844515,56429
15.450000,844956,56448
15.455000,845397,56467
15.460000,845838,56486
15.465000,846279,56506
15.470000,846720,56525
15.500000,847161,56640
15.505000,847602,56659
15.510000,848043,56678
15.515000,848484,56698
15.520000,848925,56717
15.525000,849366,56736
15.530000,849807,56755
15.535000,850248,56774
15.540000,850689,56794
15.545000,851130,56813
15.550000,851571,56832
15.555000,852012,56851
15.660000,852453,57254
15.665000,852894,57274
15.670000,853335,57293
15.675000,853776,57312
15.680000,854217,57331
15.685000,854658,57350
15.690000,855099,57370
15.695000,855540,57389
15.700000,855981,57408
15.705000,856422,57427
15.710000,856863,57446
15.715000,857304,57466
15.720000,857745,57485
15.725000,858186,57504
15.730000,858627,57523
15.735000,859068,57542
15.740000,859509,57562
15.745000,859950,57581
15.750000,860391,57600
15.755000,860832,57619
15.760000,861273,57638
15.765000,861714,57658
15.770000,862155,57677
15.775000,862596,57696
15.780000,863037,57715
15.785000,863478,57734
15.790000,863919,57754
15.795000,864360,57773
15.800000,864801,57792
15.805000,865242,57811
15.810000,865683,57830
15.815000,866124,57850
15.820000,866565,57869
15.825000,867006,57888
15.830000,867447,57907
15.835000,867888,57926
15.840000,868329,57946
15.845000,868770,57965
15.850000,869211,57984
15.855000,869652,58003
15.860000,870093,58022
15.865000,870534,58042
15.870000,870975,58061
15.875000,871416,58080
15.880000,871857,58099
15.885000,872298,58118
15.890000,872739,58138
15.895000,873180,58157
15.900000,873621,58176
15.905000,874062,58195
15.910000,874503,58214
15.995000,874944,58541
16.005000,875385,58560
16.010000,875826,58579
16.015000,876267,58598
16.020000,876708,58618
16.025000,877149,58637
16.030000,877590,58656
16.035000,878031,58675
16.040000,878472,58694
16.045000,878913,58714
16.050000,879354,58867
16.085000,879795,58886
16.090000,880236,58906
16.095000,880677,58925
16.100000,881118,58944
16.105000,881559,58963
16.110000,882000,58982
16.115000,882441,59002
16.120000,882882,59021
16.125000,883323,59040
16.130000,883764,59059
16.135000,884205,59078
16.140000,884646,59098
16.145000,885087,59117
16.150000,885528,59136
16.155000,885969,59155
16.160000,886410,59174
16.165000,886851,59194
16.170000,887292,59213
16.175000,887733,59232
16.225000,888174,59366
16.230000,888615,59386
16.235000,889056,59405
16.240000,889497,59424
16.245000,889938,59443
16.250000,890379,59462
16.255000,890820,59482
16.260000,891261,59501
16.265000,891702,59520
16.270000,892143,59539
16.300000,892584,59558
16.310000,893025,59578
16.315000,893466,59597
16.320000,893907,59616
16.325000,894348,59750
16.330000,894789,59770
16.335000,895230,59789
16.340000,895671,59808
16.345000,896112,59827
16.350000,896553,59846
16.355000,896994,59866
16.360000,897435,59885
16.365000,897876,59904
16.370000,898317,59923
